2024-02-08 16:20:47,107 INFO    StreamThr :23740 [internal.py:wandb_internal():86] W&B internal server running at pid: 23740, started at: 2024-02-08 16:20:47.099821
2024-02-08 16:20:49,194 DEBUG   HandlerThread:23740 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.7', 'heartbeatAt': '2024-02-08T15:20:49.074316', 'startedAt': '2024-02-08T15:20:47.019625', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'C:\\Users\\emilo\\Skrivebord\\GDS\\DevOps\\GDS\\wandb_script.py', 'codePathLocal': 'wandb_script.py', 'codePath': 'wandb_script.py', 'git': {'remote': 'https://github.com/emiloerum/GDS.git', 'commit': '3d61377d4085bd8e8963bdcf970fbaa12e48406b'}, 'email': 'emil.oerum@hotmail.com', 'root': 'C:/Users/emilo/Skrivebord/GDS/DevOps/GDS', 'host': 'LAPTOP-37EDQ0ER', 'username': 'emilo', 'executable': 'C:\\Users\\emilo\\miniconda3\\envs\\my_environment\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2496.0, 'min': 0.0, 'max': 2496.0}, 'cpu_freq_per_core': [{'current': 2496.0, 'min': 0.0, 'max': 2496.0}], 'disk': {'/': {'total': 475.69237899780273, 'used': 255.05419158935547}}, 'gpu': 'NVIDIA GeForce RTX 2060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060', 'memory_total': 6442450944}], 'memory': {'total': 15.870895385742188}}
2024-02-08 16:20:49,194 INFO    HandlerThread:23740 [system_monitor.py:probe():224] Finished collecting system info
2024-02-08 16:20:49,194 INFO    HandlerThread:23740 [system_monitor.py:probe():227] Publishing system info
2024-02-08 16:20:49,194 DEBUG   HandlerThread:23740 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-08 16:20:49,250 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\conda-environment.yaml
2024-02-08 16:20:51,883 DEBUG   HandlerThread:23740 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-08 16:20:51,883 INFO    HandlerThread:23740 [system_monitor.py:probe():229] Finished publishing system info
2024-02-08 16:20:51,883 DEBUG   SenderThread:23740 [sender.py:send():382] send: files
2024-02-08 16:20:51,891 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-08 16:20:51,891 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: python_packages
2024-02-08 16:20:51,891 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: python_packages
2024-02-08 16:20:51,891 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: stop_status
2024-02-08 16:20:51,899 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: stop_status
2024-02-08 16:20:51,899 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-08 16:20:52,063 DEBUG   SenderThread:23740 [sender.py:send():382] send: telemetry
2024-02-08 16:20:52,267 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\conda-environment.yaml
2024-02-08 16:20:52,267 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\wandb-metadata.json
2024-02-08 16:20:52,267 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\requirements.txt
2024-02-08 16:20:52,323 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: partial_history
2024-02-08 16:20:52,323 DEBUG   SenderThread:23740 [sender.py:send():382] send: history
2024-02-08 16:20:52,323 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: summary_record
2024-02-08 16:20:52,323 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: status_report
2024-02-08 16:20:52,323 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:53,277 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\wandb-summary.json
2024-02-08 16:20:53,344 INFO    wandb-upload_0:23740 [upload_job.py:push():131] Uploaded file C:\Users\emilo\AppData\Local\Temp\tmpz3soy4_awandb\mryzws1l-wandb-metadata.json
2024-02-08 16:20:53,351 DEBUG   SenderThread:23740 [sender.py:send():382] send: files
2024-02-08 16:20:53,351 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file media\images\data_scatter_1_c0b5faa1cdcf1d7b5e65.png with policy now
2024-02-08 16:20:53,352 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: partial_history
2024-02-08 16:20:53,357 DEBUG   SenderThread:23740 [sender.py:send():382] send: history
2024-02-08 16:20:53,357 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: summary_record
2024-02-08 16:20:53,357 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:53,445 DEBUG   SenderThread:23740 [sender.py:send():382] send: config
2024-02-08 16:20:53,958 INFO    wandb-upload_0:23740 [upload_job.py:push():131] Uploaded file C:\Users\emilo\AppData\Local\Temp\tmpz3soy4_awandb\26gxzc7s-media/images/data_scatter_1_c0b5faa1cdcf1d7b5e65.png
2024-02-08 16:20:54,279 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\wandb-summary.json
2024-02-08 16:20:54,279 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\images\data_scatter_1_c0b5faa1cdcf1d7b5e65.png
2024-02-08 16:20:54,279 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media
2024-02-08 16:20:54,287 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\images
2024-02-08 16:20:54,365 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-08 16:20:54,365 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: log_artifact
2024-02-08 16:20:54,422 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: partial_history
2024-02-08 16:20:54,879 INFO    wandb-upload_0:23740 [upload_job.py:push():131] Uploaded file C:\Users\emilo\AppData\Local\Temp\tmpz3soy4_awandb\mrtf6j1v-media/images/data_scatter_1_c0b5faa1cdcf1d7b5e65.png
2024-02-08 16:20:54,966 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-08 16:20:55,016 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: partial_history
2024-02-08 16:20:55,201 INFO    SenderThread:23740 [sender.py:send_request_log_artifact():1470] logged artifact run-5cznjhru-class_proportions - {'id': 'QXJ0aWZhY3Q6NzE3MjQyNTE0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzODIxODkyMg==', 'latestArtifact': None}}
2024-02-08 16:20:55,201 DEBUG   SenderThread:23740 [sender.py:send():382] send: files
2024-02-08 16:20:55,201 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file media\table\class_proportions_2_d916a842a755eb4bbaf8.table.json with policy now
2024-02-08 16:20:55,201 DEBUG   SenderThread:23740 [sender.py:send():382] send: history
2024-02-08 16:20:55,201 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: summary_record
2024-02-08 16:20:55,207 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:55,207 DEBUG   SenderThread:23740 [sender.py:send():382] send: config
2024-02-08 16:20:55,207 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: log_artifact
2024-02-08 16:20:55,289 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\wandb-summary.json
2024-02-08 16:20:55,289 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\table\learning_curve_3_bea57260d75c16e4c074.table.json
2024-02-08 16:20:55,289 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\table\class_proportions_2_d916a842a755eb4bbaf8.table.json
2024-02-08 16:20:55,289 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media
2024-02-08 16:20:55,289 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\table
2024-02-08 16:20:55,609 INFO    SenderThread:23740 [sender.py:send_request_log_artifact():1470] logged artifact run-5cznjhru-learning_curve - {'id': 'QXJ0aWZhY3Q6NzE3MjQyNTIy', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzODIxODkyNQ==', 'latestArtifact': None}}
2024-02-08 16:20:55,609 DEBUG   SenderThread:23740 [sender.py:send():382] send: files
2024-02-08 16:20:55,609 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file media\table\learning_curve_3_bea57260d75c16e4c074.table.json with policy now
2024-02-08 16:20:55,609 DEBUG   SenderThread:23740 [sender.py:send():382] send: history
2024-02-08 16:20:55,609 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: summary_record
2024-02-08 16:20:55,609 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:55,609 DEBUG   SenderThread:23740 [sender.py:send():382] send: telemetry
2024-02-08 16:20:55,609 DEBUG   SenderThread:23740 [sender.py:send():382] send: config
2024-02-08 16:20:55,649 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-08 16:20:55,649 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: log_artifact
2024-02-08 16:20:55,713 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: partial_history
2024-02-08 16:20:56,033 INFO    SenderThread:23740 [sender.py:send_request_log_artifact():1470] logged artifact run-5cznjhru-roc - {'id': 'QXJ0aWZhY3Q6NzE3MjQyNTMx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzODIxODkyOQ==', 'latestArtifact': None}}
2024-02-08 16:20:56,033 DEBUG   SenderThread:23740 [sender.py:send():382] send: files
2024-02-08 16:20:56,041 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file media\table\roc_4_d5949f33fc5da11df32a.table.json with policy now
2024-02-08 16:20:56,041 DEBUG   SenderThread:23740 [sender.py:send():382] send: history
2024-02-08 16:20:56,041 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: summary_record
2024-02-08 16:20:56,041 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:56,041 DEBUG   SenderThread:23740 [sender.py:send():382] send: config
2024-02-08 16:20:56,153 INFO    wandb-upload_1:23740 [upload_job.py:push():131] Uploaded file C:\Users\emilo\AppData\Local\Temp\tmpz3soy4_awandb\pf2bjriv-media/table/class_proportions_2_d916a842a755eb4bbaf8.table.json
2024-02-08 16:20:56,241 INFO    wandb-upload_0:23740 [upload_job.py:push():89] Uploaded file C:\Users\emilo\AppData\Local\wandb\wandb\artifacts\staging\tmp2k338x28
2024-02-08 16:20:56,297 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\wandb-summary.json
2024-02-08 16:20:56,297 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\table\roc_4_d5949f33fc5da11df32a.table.json
2024-02-08 16:20:56,297 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\output.log
2024-02-08 16:20:56,297 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\table
2024-02-08 16:20:56,345 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-08 16:20:56,345 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: log_artifact
2024-02-08 16:20:56,409 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: partial_history
2024-02-08 16:20:56,433 INFO    wandb-upload_5:23740 [upload_job.py:push():131] Uploaded file C:\Users\emilo\AppData\Local\Temp\tmpz3soy4_awandb\dd6orpcb-media/table/roc_4_d5949f33fc5da11df32a.table.json
2024-02-08 16:20:56,729 INFO    wandb-upload_2:23740 [upload_job.py:push():131] Uploaded file C:\Users\emilo\AppData\Local\Temp\tmpz3soy4_awandb\qul0s0hk-media/table/learning_curve_3_bea57260d75c16e4c074.table.json
2024-02-08 16:20:56,729 INFO    wandb-upload_3:23740 [upload_job.py:push():89] Uploaded file C:\Users\emilo\AppData\Local\wandb\wandb\artifacts\staging\tmp_wcxldmq
2024-02-08 16:20:56,745 INFO    SenderThread:23740 [sender.py:send_request_log_artifact():1470] logged artifact run-5cznjhru-precision_recall - {'id': 'QXJ0aWZhY3Q6NzE3MjQyNTQz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzODIxODkzNA==', 'latestArtifact': None}}
2024-02-08 16:20:56,745 DEBUG   SenderThread:23740 [sender.py:send():382] send: files
2024-02-08 16:20:56,745 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file media\table\precision_recall_5_6fefbfca241ea84c211c.table.json with policy now
2024-02-08 16:20:56,745 DEBUG   SenderThread:23740 [sender.py:send():382] send: history
2024-02-08 16:20:56,745 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: summary_record
2024-02-08 16:20:56,745 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:56,745 DEBUG   SenderThread:23740 [sender.py:send():382] send: config
2024-02-08 16:20:57,129 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-08 16:20:57,137 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: log_artifact
2024-02-08 16:20:57,167 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: partial_history
2024-02-08 16:20:57,177 INFO    wandb-upload_4:23740 [upload_job.py:push():89] Uploaded file C:\Users\emilo\AppData\Local\wandb\wandb\artifacts\staging\tmpx6s_t1j4
2024-02-08 16:20:57,177 INFO    wandb-upload_1:23740 [upload_job.py:push():131] Uploaded file C:\Users\emilo\AppData\Local\Temp\tmpz3soy4_awandb\i2kdo6wi-media/table/class_proportions_2_d916a842a755eb4bbaf8.table.json
2024-02-08 16:20:57,306 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\wandb-summary.json
2024-02-08 16:20:57,306 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\table\precision_recall_5_6fefbfca241ea84c211c.table.json
2024-02-08 16:20:57,306 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\table\confusion_matrix_6_cda3128d619706f58592.table.json
2024-02-08 16:20:57,314 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\media\table
2024-02-08 16:20:57,642 INFO    wandb-upload_0:23740 [upload_job.py:push():131] Uploaded file C:\Users\emilo\AppData\Local\Temp\tmpz3soy4_awandb\731v2imr-media/table/roc_4_d5949f33fc5da11df32a.table.json
2024-02-08 16:20:57,650 INFO    SenderThread:23740 [sender.py:send_request_log_artifact():1470] logged artifact run-5cznjhru-confusion_matrix - {'id': 'QXJ0aWZhY3Q6NzE3MjQyNTUx', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzODIxODkzNw==', 'latestArtifact': None}}
2024-02-08 16:20:57,650 DEBUG   SenderThread:23740 [sender.py:send():382] send: files
2024-02-08 16:20:57,650 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file media\table\confusion_matrix_6_cda3128d619706f58592.table.json with policy now
2024-02-08 16:20:57,650 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: status_report
2024-02-08 16:20:57,650 DEBUG   SenderThread:23740 [sender.py:send():382] send: history
2024-02-08 16:20:57,650 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: summary_record
2024-02-08 16:20:57,650 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:57,650 DEBUG   SenderThread:23740 [sender.py:send():382] send: exit
2024-02-08 16:20:57,650 INFO    SenderThread:23740 [sender.py:send_exit():589] handling exit code: 0
2024-02-08 16:20:57,650 INFO    SenderThread:23740 [sender.py:send_exit():591] handling runtime: 8
2024-02-08 16:20:57,650 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:57,650 INFO    SenderThread:23740 [sender.py:send_exit():597] send defer
2024-02-08 16:20:57,658 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: defer
2024-02-08 16:20:57,658 INFO    HandlerThread:23740 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-08 16:20:57,658 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: defer
2024-02-08 16:20:57,658 INFO    SenderThread:23740 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-08 16:20:57,658 INFO    SenderThread:23740 [sender.py:transition_state():617] send defer: 1
2024-02-08 16:20:57,658 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: defer
2024-02-08 16:20:57,658 INFO    HandlerThread:23740 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-08 16:20:57,658 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: defer
2024-02-08 16:20:57,658 INFO    SenderThread:23740 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-08 16:20:57,658 INFO    SenderThread:23740 [sender.py:transition_state():617] send defer: 2
2024-02-08 16:20:57,658 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: defer
2024-02-08 16:20:57,658 INFO    HandlerThread:23740 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-08 16:20:57,658 INFO    HandlerThread:23740 [system_monitor.py:finish():203] Stopping system monitor
2024-02-08 16:20:57,658 INFO    HandlerThread:23740 [interfaces.py:finish():202] Joined cpu monitor
2024-02-08 16:20:57,658 INFO    HandlerThread:23740 [interfaces.py:finish():202] Joined disk monitor
2024-02-08 16:20:57,658 DEBUG   SystemMonitor:23740 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-08 16:20:57,658 DEBUG   SystemMonitor:23740 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-08 16:20:57,658 DEBUG   SystemMonitor:23740 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-08 16:20:57,738 INFO    HandlerThread:23740 [interfaces.py:finish():202] Joined gpu monitor
2024-02-08 16:20:57,738 INFO    HandlerThread:23740 [interfaces.py:finish():202] Joined memory monitor
2024-02-08 16:20:57,738 INFO    HandlerThread:23740 [interfaces.py:finish():202] Joined network monitor
2024-02-08 16:20:57,746 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: defer
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:transition_state():617] send defer: 3
2024-02-08 16:20:57,746 DEBUG   SenderThread:23740 [sender.py:send():382] send: stats
2024-02-08 16:20:57,746 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: defer
2024-02-08 16:20:57,746 INFO    HandlerThread:23740 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-08 16:20:57,746 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: defer
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:transition_state():617] send defer: 4
2024-02-08 16:20:57,746 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: defer
2024-02-08 16:20:57,746 INFO    HandlerThread:23740 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-08 16:20:57,746 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: defer
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:transition_state():617] send defer: 5
2024-02-08 16:20:57,746 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: defer
2024-02-08 16:20:57,746 INFO    HandlerThread:23740 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-08 16:20:57,746 DEBUG   SenderThread:23740 [sender.py:send():382] send: summary
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-08 16:20:57,746 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: defer
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:transition_state():617] send defer: 6
2024-02-08 16:20:57,746 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: defer
2024-02-08 16:20:57,746 INFO    HandlerThread:23740 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-08 16:20:57,746 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: defer
2024-02-08 16:20:57,746 INFO    SenderThread:23740 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-08 16:20:57,754 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: status_report
2024-02-08 16:20:57,963 INFO    SenderThread:23740 [sender.py:transition_state():617] send defer: 7
2024-02-08 16:20:57,963 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: defer
2024-02-08 16:20:57,963 INFO    HandlerThread:23740 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-08 16:20:57,968 DEBUG   SenderThread:23740 [sender.py:send_request():409] send_request: defer
2024-02-08 16:20:57,968 INFO    SenderThread:23740 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-08 16:20:58,188 DEBUG   HandlerThread:23740 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-08 16:20:58,325 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\config.yaml
2024-02-08 16:20:58,325 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\output.log
2024-02-08 16:20:58,333 INFO    Thread-17 :23740 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\emilo\Skrivebord\GDS\DevOps\GDS\wandb\run-20240208_162047-5cznjhru\files\wandb-summary.json
